eventID,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,magnitudeType,Agency
11913856,2007,4,2,23,20,22,157.524,-8.633,13.4,6.24,MW,gcmt
11913868,2007,4,2,23,31,16,155.387,-7.106,21.0,5.52,MW,gcmt
11913954,2007,4,3,0,22,9,154.678,-9.812,12.7,5.52,MW,gcmt
11913966,2007,4,3,0,28,41,155.472,-7.065,20.0,5.64,MW,gcmt
11914056,2007,4,3,2,46,38,155.689,-7.809,15.0,5.19,MW,gcmt
11914155,2007,4,3,5,21,18,157.46,-8.767,15.0,5.28,MW,gcmt
11914280,2007,4,3,9,11,47,155.679,-7.419,30.6,5.11,MW,gcmt
11914403,2007,4,3,11,57,31,155.634,-7.806,14.5,5.55,MW,gcmt
11914410,2007,4,3,12,4,27,155.867,-7.852,11.6,6.05,MW,gcmt
11914574,2007,4,3,15,27,5,155.416,-7.23,15.0,5.46,MW,gcmt
11914662,2007,4,3,17,25,59,157.603,-8.691,15.0,5.35,MW,gcmt
11914763,2007,4,3,19,40,58,155.276,-7.06,15.0,5.56,MW,gcmt
11914870,2007,4,3,21,34,56,157.491,-8.696,19.0,5.24,MW,gcmt
11914923,2007,4,3,22,17,43,154.929,-6.804,15.0,5.6,MW,gcmt
11915035,2007,4,4,0,39,49,156.15,-7.223,55.0,5.95,MW,gcmt
11915243,2007,4,4,6,9,45,155.062,-6.822,28.4,5.15,MW,gcmt
11915256,2007,4,4,6,34,35,156.513,-7.768,15.0,6.41,MW,gcmt
11915372,2007,4,4,9,35,58,155.114,-6.854,15.0,5.58,MW,gcmt
11915385,2007,4,4,9,46,15,154.864,-6.689,23.0,5.45,MW,gcmt
11916430,2007,4,5,10,6,36,154.931,-6.837,21.3,5.08,MW,gcmt
11917353,2007,4,6,9,12,20,157.078,-8.386,15.0,5.41,MW,gcmt
11917778,2007,4,6,18,48,17,155.706,-7.033,44.0,5.85,MW,gcmt
11918383,2007,4,7,9,51,51,95.701,2.913,30.0,6.11,MW,gcmt
11920216,2007,4,9,0,58,25,155.747,-6.996,59.1,5.39,MW,gcmt
11924213,2007,4,13,9,14,51,127.016,-1.067,15.0,5.45,MW,gcmt
11925249,2007,4,14,18,0,54,144.898,-3.523,15.0,5.12,MW,gcmt
11925264,2007,4,14,18,25,27,145.134,-3.444,15.0,5.12,MW,gcmt
11925448,2007,4,14,23,16,58,144.838,-3.654,15.0,5.3,MW,gcmt
11926057,2007,4,15,10,42,14,126.361,1.204,31.3,5.29,MW,gcmt
11930835,2007,4,21,7,12,48,151.407,-3.521,413.2,6.12,MW,gcmt
11933293,2007,4,24,12,14,22,155.696,-7.723,15.0,5.36,MW,gcmt
11935683,2007,4,27,13,49,28,155.907,-7.036,49.5,5.79,MW,gcmt
11936805,2007,4,29,3,44,32,157.258,-8.348,25.2,5.45,MW,gcmt
12645063,2007,5,1,0,15,21,155.259,-7.053,15.0,5.71,MW,gcmt
12645109,2007,5,1,1,45,25,155.09,-7.201,15.0,5.83,MW,gcmt
12646037,2007,5,2,11,22,32,157.837,-8.845,15.0,5.12,MW,gcmt
12646866,2007,5,3,11,27,20,126.407,1.561,35.0,5.59,MW,gcmt
12647966,2007,5,4,19,29,16,99.769,-2.369,44.0,4.96,MW,gcmt
12648920,2007,5,6,1,3,44,123.308,-3.615,15.0,5.08,MW,gcmt
12652131,2007,5,10,11,15,10,155.38,-6.897,32.5,5.54,MW,gcmt
12652367,2007,5,10,18,37,9,133.79,-5.677,20.0,5.08,MW,gcmt
12652899,2007,5,11,13,22,59,157.631,-8.755,14.5,5.05,MW,gcmt
12653404,2007,5,12,4,38,27,156.214,-7.516,28.9,5.05,MW,gcmt
12653584,2007,5,12,11,31,3,146.209,-5.517,50.0,5.89,MW,gcmt
12654948,2007,5,14,7,7,22,126.22,1.22,44.2,5.07,MW,gcmt
12655019,2007,5,14,9,31,43,97.245,1.287,32.8,5.36,MW,gcmt
12656949,2007,5,16,23,58,41,155.855,-7.061,75.0,5.71,MW,gcmt
12657019,2007,5,17,2,59,35,136.857,-2.799,23.9,5.52,MW,gcmt
12658034,2007,5,18,15,57,25,95.975,4.089,35.0,5.17,MW,gcmt
12658228,2007,5,18,23,11,24,151.968,-7.339,20.0,5.75,MW,gcmt
12659686,2007,5,21,5,25,16,159.257,-9.396,31.6,4.99,MW,gcmt
12660363,2007,5,22,3,41,13,96.664,2.031,36.6,5.02,MW,gcmt
12661743,2007,5,23,20,19,11,95.465,2.657,20.0,5.23,MW,gcmt
12661806,2007,5,23,22,0,13,156.656,-7.939,23.7,5.2,MW,gcmt
12661902,2007,5,24,1,6,27,118.827,-9.533,65.0,5.57,MW,gcmt
12661904,2007,5,24,1,6,59,157.537,-9.29,18.6,5.5,MW,gcmt
12665284,2007,5,29,1,3,27,151.877,-4.621,130.8,6.09,MW,gcmt
12665492,2007,5,29,9,36,6,127.41,-1.065,29.1,6.04,MW,gcmt
12665502,2007,5,29,9,43,0,127.465,-1.145,25.0,5.75,MW,
12665601,2007,5,29,12,0,24,127.46,-1.126,20.7,5.14,MW,gcmt
12665871,2007,5,29,20,12,40,122.817,-0.026,185.7,5.46,MW,gcmt
12669747,2007,6,1,19,22,6,148.749,-3.473,15.0,5.48,MW,gcmt
12672047,2007,6,4,21,9,2,155.751,-7.258,22.0,5.15,MW,gcmt
12673208,2007,6,6,11,28,26,130.969,-6.665,100.0,5.78,MW,gcmt
12673835,2007,6,7,0,40,41,146.821,-3.307,20.0,6.23,MW,gcmt
12676466,2007,6,9,14,59,50,96.003,2.713,23.7,5.17,MW,gcmt
12936665,2007,6,13,17,27,41,127.896,3.485,87.5,5.58,MW,gcmt
12680072,2007,6,14,17,41,4,151.696,-5.623,41.0,5.76,MW,gcmt
12680256,2007,6,14,22,57,15,96.054,-46.534,10.0,5.59,MW,gcmt
12680757,2007,6,15,17,29,22,96.121,-46.617,10.0,5.62,MW,gcmt
12680976,2007,6,16,1,18,48,126.448,1.165,50.0,5.66,MW,gcmt
12936699,2007,6,16,4,23,59,155.513,-7.32,20.0,5.84,MW,gcmt
12681557,2007,6,16,21,52,38,138.735,-3.16,35.0,5.73,MW,gcmt
12682484,2007,6,18,6,18,46,150.993,-3.663,10.0,6.31,MW,gcmt
12683917,2007,6,20,3,58,40,161.551,-10.28,48.7,4.96,MW,gcmt
12688912,2007,6,26,22,23,3,108.169,-10.446,15.0,6.0,MW,gcmt
12690007,2007,6,28,2,52,10,154.698,-7.948,18.0,6.69,MW,gcmt
12759573,2007,7,1,14,34,11,130.568,-5.905,130.0,5.9,MW,gcmt
12760540,2007,7,2,10,40,8,122.101,-0.557,26.5,5.08,MW,gcmt
12767252,2007,7,11,19,21,53,153.174,-5.14,33.3,5.03,MW,gcmt
12768488,2007,7,13,20,2,45,126.421,1.147,37.6,4.96,MW,gcmt
12769581,2007,7,15,17,58,9,155.859,-6.996,79.1,5.38,MW,gcmt
12772700,2007,7,18,19,37,34,104.376,-6.066,58.5,5.1,MW,gcmt
12775283,2007,7,21,12,53,1,97.523,4.995,15.0,5.16,MW,gcmt
13199054,2007,7,22,10,49,35,141.821,-2.842,10.0,5.71,MW,gcmt
12776182,2007,7,22,12,40,54,141.643,-2.735,19.5,4.99,MW,gcmt
12776248,2007,7,22,14,20,44,141.903,-2.846,15.0,5.59,MW,gcmt
12776290,2007,7,22,15,42,11,141.756,-2.768,12.1,5.19,MW,gcmt
13199135,2007,7,23,0,8,32,149.908,-4.49,567.7,5.89,MW,gcmt
13199244,2007,7,24,14,51,30,97.956,2.253,54.2,5.28,MW,gcmt
12778107,2007,7,24,19,33,50,141.503,-2.872,12.3,5.07,MW,gcmt
12779320,2007,7,26,5,40,16,127.54,2.859,30.0,6.94,MW,gcmt
12794861,2007,8,2,18,2,0,127.029,2.444,15.0,5.64,MW,gcmt
12797138,2007,8,5,16,19,36,141.387,-2.937,15.0,5.01,MW,gcmt
12797124,2007,8,5,16,43,2,141.507,-2.865,18.4,4.96,MW,gcmt
12798433,2007,8,6,0,26,32,141.673,-2.757,10.0,5.42,MW,gcmt
12798185,2007,8,6,7,47,43,141.519,-2.941,15.0,5.0,MW,gcmt
13200002,2007,8,6,17,11,48,150.74,-6.03,26.4,5.13,MW,gcmt
12799858,2007,8,8,17,4,59,107.634,-6.038,299.9,7.54,MW,gcmt
12801286,2007,8,10,13,17,58,105.082,-6.644,60.8,5.02,MW,gcmt
12802597,2007,8,12,17,8,44,127.494,-3.645,17.2,4.98,MW,gcmt
12805149,2007,8,15,16,51,41,155.717,-7.197,19.6,5.4,MW,gcmt
12806116,2007,8,16,8,39,28,159.482,-9.779,15.0,6.46,MW,gcmt
12806976,2007,8,17,2,16,31,129.53,-5.357,25.0,5.85,MW,gcmt
12806956,2007,8,17,3,4,5,129.435,-5.266,25.0,6.44,MW,gcmt
12808885,2007,8,19,2,32,17,159.78,-9.881,23.1,5.19,MW,gcmt
13200716,2007,8,20,21,30,45,140.999,-5.347,10.0,5.72,MW,gcmt
12815205,2007,8,28,8,51,39,119.546,-1.444,16.1,5.18,MW,gcmt
12816414,2007,8,30,16,17,34,129.378,-2.917,16.0,5.48,MW,gcmt
12817294,2007,8,31,19,51,50,127.191,2.33,20.0,5.58,MW,gcmt
12955897,2007,9,2,1,5,18,165.779,-11.606,35.0,7.24,MW,gcmt
12955969,2007,9,2,2,34,11,165.87,-11.867,30.0,6.05,MW,
12955967,2007,9,2,2,35,22,165.761,-11.747,30.0,6.27,MW,gcmt
13203135,2007,9,8,8,39,38,97.692,0.295,26.3,5.19,MW,gcmt
12959624,2007,9,8,11,31,43,97.646,0.355,24.8,5.08,MW,gcmt
12960466,2007,9,10,21,56,36,126.287,1.066,58.4,4.97,MW,gcmt
13203322,2007,9,12,11,10,27,101.502,-4.407,34.0,8.49,MW,gcmt
12962172,2007,9,12,11,30,11,101.373,-4.259,35.0,5.63,MW,
13203327,2007,9,12,13,2,9,101.349,-2.935,59.6,6.44,MW,
12961988,2007,9,12,14,40,7,101.41,-3.222,55.9,6.08,MW,
13203341,2007,9,12,16,37,6,101.44,-3.142,58.7,5.79,MW,
12961956,2007,9,12,17,4,43,125.855,-7.541,400.5,5.54,MW,
13203366,2007,9,12,23,49,3,100.761,-2.572,35.0,7.88,MW,gcmt
13203372,2007,9,13,1,26,36,99.727,-1.978,35.0,6.35,MW,
13203378,2007,9,13,2,30,3,99.677,-1.647,30.0,6.55,MW,gcmt
12963412,2007,9,13,2,51,33,99.734,-2.027,31.0,6.0,MW,
13203381,2007,9,13,3,35,28,99.549,-2.172,20.7,7.06,MW,gcmt
12963334,2007,9,13,5,23,23,99.614,-1.772,37.4,5.76,MW,
12963014,2007,9,13,9,48,44,126.366,3.827,26.0,6.28,MW,gcmt
12962878,2007,9,13,13,10,18,100.943,-2.735,52.5,5.62,MW,
12963099,2007,9,13,15,8,54,101.208,-4.35,24.7,5.23,MW,gcmt
12963286,2007,9,13,16,9,16,101.46,-3.195,55.2,5.99,MW,gcmt
12963255,2007,9,13,16,59,25,99.834,-2.261,31.6,5.53,MW,gcmt
12964339,2007,9,14,1,2,8,101.791,-3.762,49.0,5.43,MW,gcmt
12964140,2007,9,14,4,3,45,100.066,-2.131,40.8,5.17,MW,gcmt
12964246,2007,9,14,6,1,33,101.183,-4.098,32.5,6.37,MW,gcmt
12964240,2007,9,14,6,3,16,100.959,-4.416,22.5,6.26,MW,
12963808,2007,9,14,14,15,18,101.127,-4.332,36.3,5.12,MW,gcmt
12964573,2007,9,15,13,36,16,146.892,-8.883,19.6,5.23,MW,gcmt
12964553,2007,9,15,14,26,57,101.117,-4.355,25.7,5.04,MW,gcmt
12964539,2007,9,15,14,45,30,101.129,-2.854,51.5,5.52,MW,gcmt
12964521,2007,9,15,15,4,47,101.018,-3.123,51.4,4.96,MW,gcmt
12964669,2007,9,15,18,27,37,99.609,-1.804,25.7,4.96,MW,gcmt
12965748,2007,9,16,1,15,40,101.057,-2.777,57.0,5.18,MW,gcmt
12965659,2007,9,16,9,10,20,101.007,-2.871,41.1,5.2,MW,gcmt
12965401,2007,9,16,11,37,46,101.178,-2.912,55.3,5.33,MW,gcmt
12965920,2007,9,17,15,55,40,100.694,-3.609,25.9,5.12,MW,gcmt
12966760,2007,9,18,8,41,32,101.33,-3.317,35.0,5.62,MW,gcmt
12967511,2007,9,19,7,27,50,100.963,-2.707,35.0,5.98,MW,gcmt
12967246,2007,9,19,23,32,13,131.333,-4.639,40.7,5.42,MW,gcmt
12968390,2007,9,20,0,50,19,101.161,-4.344,28.0,5.01,MW,gcmt
12968123,2007,9,20,8,31,15,100.118,-2.011,29.7,6.69,MW,gcmt
12968080,2007,9,20,9,29,19,117.063,-10.257,50.0,5.72,MW,gcmt
13203928,2007,9,22,11,2,44,99.937,-2.016,39.8,5.25,MW,gcmt
12969974,2007,9,23,14,13,45,99.939,-2.167,44.6,5.55,MW,gcmt
12969802,2007,9,23,22,23,56,100.744,-3.708,28.3,5.37,MW,gcmt
12969944,2007,9,23,23,24,4,100.741,-3.704,27.7,5.02,MW,gcmt
12970785,2007,9,24,8,15,25,100.301,-3.236,24.0,5.75,MW,gcmt
12971740,2007,9,25,8,27,7,100.481,-1.738,58.6,5.33,MW,gcmt
12972003,2007,9,26,12,36,25,153.498,-4.985,30.0,6.75,MW,gcmt
12972261,2007,9,26,15,43,1,99.392,-1.842,26.0,6.11,MW,gcmt
12974562,2007,9,29,5,32,44,95.605,2.941,33.7,5.66,MW,gcmt
12974556,2007,9,29,5,37,6,95.519,2.95,31.3,5.96,MW,gcmt
13204347,2007,9,30,5,23,35,164.046,-49.359,10.0,7.41,MW,gcmt
13204359,2007,9,30,9,47,51,164.108,-49.282,10.0,6.61,MW,gcmt
13232866,2007,10,1,13,35,26,164.31,-49.106,10.0,5.21,MW,
13232881,2007,10,1,13,50,25,148.316,-3.207,10.0,5.89,MW,gcmt
13233308,2007,10,2,3,43,40,101.187,-4.309,32.6,5.9,MW,gcmt
13235166,2007,10,4,14,28,38,116.872,-8.302,20.0,5.62,MW,gcmt
13238411,2007,10,9,8,57,27,162.232,-10.895,31.4,5.38,MW,gcmt
13238612,2007,10,9,15,3,41,152.864,-4.835,45.0,5.96,MW,gcmt
13238890,2007,10,10,0,19,17,99.465,-1.775,28.7,5.92,MW,gcmt
13240204,2007,10,11,20,38,33,100.91,-4.009,24.8,5.42,MW,gcmt
13240321,2007,10,12,0,31,30,100.436,-3.379,26.6,5.75,MW,gcmt
13240620,2007,10,12,11,33,32,146.119,-5.71,48.5,4.97,MW,gcmt
13241036,2007,10,13,2,22,43,159.288,-54.396,25.7,5.4,MW,gcmt
13246526,2007,10,21,10,24,52,154.733,-6.314,48.1,5.93,MW,gcmt
13246594,2007,10,21,12,40,7,100.346,-3.271,25.2,5.22,MW,gcmt
13246654,2007,10,21,14,24,18,100.729,-3.67,27.4,5.53,MW,gcmt
13246705,2007,10,21,16,25,34,100.749,-3.737,27.7,5.58,MW,gcmt
13247067,2007,10,22,6,11,7,141.378,-2.8,15.0,5.44,MW,gcmt
13247132,2007,10,22,8,18,13,141.358,-2.811,15.0,5.09,MW,gcmt
13248156,2007,10,23,19,56,48,99.858,-1.956,34.8,5.79,MW,gcmt
13248884,2007,10,24,21,2,50,100.97,-3.986,23.6,6.85,MW,gcmt
13249054,2007,10,25,3,44,41,154.856,-6.317,56.9,5.64,MW,gcmt
13249094,2007,10,25,5,25,33,100.76,-3.563,28.1,5.45,MW,gcmt
13249862,2007,10,26,9,10,42,139.692,-2.925,18.4,5.55,MW,gcmt
13249867,2007,10,26,9,17,6,139.591,-2.838,20.6,5.52,MW,gcmt
13250088,2007,10,26,16,34,45,143.868,-3.316,15.0,5.56,MW,gcmt
13253723,2007,10,31,15,54,42,101.272,-3.032,49.8,5.35,MW,gcmt
13257464,2007,11,1,21,45,40,154.74,-6.625,53.8,5.63,MW,gcmt
13258949,2007,11,4,1,31,14,160.452,-52.03,10.0,5.64,MW,gcmt
13263205,2007,11,10,1,13,36,161.152,-51.368,10.0,6.57,MW,gcmt
13263775,2007,11,10,23,19,44,100.523,-3.305,25.1,5.88,MW,gcmt
13263785,2007,11,10,23,42,44,99.475,-0.524,50.1,5.46,MW,gcmt
13267315,2007,11,16,7,52,20,151.833,-5.516,38.5,5.42,MW,gcmt
13270459,2007,11,20,12,52,59,155.736,-6.813,50.0,6.01,MW,gcmt
13271411,2007,11,21,20,30,3,126.463,1.589,30.9,5.2,MW,gcmt
13271695,2007,11,22,8,48,30,147.079,-5.854,75.0,6.76,MW,gcmt
13272158,2007,11,22,23,2,12,95.127,4.825,50.3,5.79,MW,gcmt
13272214,2007,11,23,1,26,48,151.938,-4.699,157.6,5.87,MW,gcmt
13273168,2007,11,24,10,4,1,128.126,-2.016,31.3,5.17,MW,gcmt
13273275,2007,11,24,13,48,35,152.127,-3.848,15.0,5.3,MW,gcmt
13273646,2007,11,25,2,51,57,101.105,-2.802,59.4,5.87,MW,gcmt
13274061,2007,11,25,16,2,16,118.406,-8.295,20.0,6.46,MW,gcmt
13274124,2007,11,25,17,41,39,100.434,-2.222,47.1,5.89,MW,gcmt
13274204,2007,11,25,19,53,6,118.513,-8.194,25.0,6.47,MW,gcmt
13274413,2007,11,26,2,31,56,118.644,-8.224,20.9,5.38,MW,gcmt
13274560,2007,11,26,8,14,53,118.67,-8.238,26.0,5.34,MW,gcmt
13274635,2007,11,26,11,3,50,100.337,-2.234,53.4,4.96,MW,gcmt
13275353,2007,11,27,11,49,58,162.22,-11.018,16.0,6.57,MW,gcmt
13276359,2007,11,29,0,5,48,101.063,-2.878,49.9,5.4,MW,gcmt
13280137,2007,12,1,1,44,31,97.922,2.012,41.0,5.93,MW,gcmt
13280189,2007,12,1,3,35,40,159.211,-54.341,10.0,5.24,MW,gcmt
13281052,2007,12,2,6,33,17,100.407,-2.268,50.5,5.26,MW,gcmt
13282162,2007,12,3,21,52,47,148.585,-6.421,45.0,5.88,MW,gcmt
13282187,2007,12,3,22,33,14,148.667,-6.513,45.0,5.75,MW,gcmt
13282323,2007,12,4,3,37,8,126.178,2.018,96.5,5.56,MW,gcmt
13283898,2007,12,6,16,1,31,155.881,-7.278,32.2,5.13,MW,gcmt
13286524,2007,12,10,12,10,10,144.522,-3.571,25.0,5.68,MW,gcmt
13286529,2007,12,10,12,13,31,144.315,-3.606,17.7,5.4,MW,gcmt
13288316,2007,12,12,19,47,13,139.053,-2.488,25.5,5.17,MW,gcmt
13288904,2007,12,13,16,40,48,156.033,-6.996,58.6,6.03,MW,
13289313,2007,12,14,8,54,7,156.035,-7.26,45.0,5.18,MW,gcmt
13289937,2007,12,15,8,3,15,127.486,-7.652,180.0,6.01,MW,gcmt
13289977,2007,12,15,9,39,52,131.149,-6.589,57.0,6.41,MW,gcmt
13292463,2007,12,19,6,12,23,123.986,-9.285,27.7,5.26,MW,gcmt
13292680,2007,12,19,11,34,56,155.808,-6.919,40.0,6.01,MW,
13295009,2007,12,22,7,11,8,139.114,-2.458,20.0,6.21,MW,gcmt
13295181,2007,12,22,12,26,18,96.785,2.121,30.2,6.13,MW,gcmt
13297228,2007,12,25,7,52,47,142.384,-3.369,18.0,5.15,MW,gcmt
13297817,2007,12,26,4,14,21,157.609,-8.804,14.5,5.0,MW,gcmt
13325514,2008,1,1,18,54,59,146.952,-5.975,34.0,6.3,MW,gcmt
13325530,2008,1,1,19,13,8,146.937,-6.016,64.6,5.76,MW,gcmt
13326713,2008,1,3,10,58,16,152.104,-5.247,28.2,5.01,MW,gcmt
13326726,2008,1,3,11,15,49,122.721,-5.882,15.0,5.39,MW,gcmt
13327304,2008,1,4,7,29,17,100.974,-2.821,35.0,6.02,MW,gcmt
13329385,2008,1,7,3,12,26,134.139,-0.781,10.0,5.88,MW,gcmt
13330508,2008,1,8,19,23,36,131.274,-3.953,30.0,5.8,MW,gcmt
13338456,2008,1,20,20,26,7,126.785,2.41,55.9,6.09,MW,gcmt
13339674,2008,1,22,17,14,56,97.368,1.036,20.0,6.21,MW,gcmt
13340266,2008,1,23,13,3,21,96.987,1.338,31.2,4.99,MW,gcmt
13340484,2008,1,23,19,23,34,101.084,-2.96,53.9,4.97,MW,gcmt
13340939,2008,1,24,12,4,17,97.303,1.096,29.1,5.29,MW,gcmt
13341245,2008,1,24,22,29,52,146.781,-6.076,30.0,5.86,MW,gcmt
13344683,2008,1,29,22,45,5,148.357,-6.028,52.2,5.01,MW,gcmt
13344908,2008,1,30,7,32,47,127.699,-7.378,35.0,6.12,MW,gcmt
13345205,2008,1,30,17,55,39,129.724,-6.254,15.0,5.31,MW,gcmt
13345413,2008,1,31,1,4,31,129.724,-6.128,30.0,5.83,MW,gcmt
13345423,2008,1,31,1,41,56,129.695,-6.254,20.6,5.31,MW,gcmt
13345578,2008,1,31,8,54,22,129.897,-6.246,23.5,4.97,MW,gcmt
10525458,2008,2,2,5,6,40,152.967,-4.58,60.0,5.1,MW,gcmt
10525514,2008,2,3,17,10,25,149.891,-6.15,37.7,5.4,MW,gcmt
12942193,2008,2,5,5,56,51,118.03,-3.536,40.0,5.78,MW,gcmt
10623336,2008,2,7,7,50,55,122.727,1.264,39.5,5.79,MW,gcmt
12942209,2008,2,7,20,58,19,116.886,-7.638,330.4,5.68,MW,gcmt
12942216,2008,2,9,18,34,1,125.125,-0.223,38.0,5.96,MW,gcmt
12942249,2008,2,13,19,58,44,128.795,-8.212,15.3,6.17,MW,gcmt
10623400,2008,2,14,7,59,23,128.589,-8.347,26.0,4.98,MW,gcmt
10623453,2008,2,17,9,38,21,126.485,1.632,37.3,4.99,MW,gcmt
10689025,2008,2,18,9,37,25,135.539,-3.649,34.6,4.97,MW,gcmt
10623472,2008,2,19,6,29,53,100.758,-3.347,36.9,5.33,MW,gcmt
10542151,2008,2,19,17,1,32,99.798,-2.4,32.3,5.41,MW,gcmt
13214445,2008,2,20,8,8,31,96.007,2.716,30.8,7.31,MW,gcmt
10623488,2008,2,20,8,28,19,96.032,2.512,32.2,5.74,MW,
10623489,2008,2,20,9,5,8,96.195,2.667,34.1,5.91,MW,
10542166,2008,2,21,21,41,41,138.925,-2.199,30.0,5.6,MW,gcmt
10542168,2008,2,21,23,55,36,99.833,-2.308,27.3,5.73,MW,gcmt
10688389,2008,2,23,7,17,10,99.849,-2.532,30.0,5.58,MW,gcmt
10542179,2008,2,24,4,36,28,101.841,-3.798,38.6,5.19,MW,gcmt
10718331,2008,2,24,8,53,38,99.841,-2.327,32.0,5.2,MW,gcmt
10624054,2008,2,24,14,40,30,99.829,-2.486,29.4,5.8,MW,
12942339,2008,2,24,14,46,23,99.951,-2.412,35.0,6.5,MW,gcmt
10542184,2008,2,24,14,57,31,99.854,-2.52,31.8,5.93,MW,
12942353,2008,2,25,8,36,33,99.976,-2.546,28.6,7.2,MW,gcmt
10628885,2008,2,25,10,38,45,99.743,-2.5,31.5,5.29,MW,
12942348,2008,2,25,18,6,5,99.896,-2.324,32.0,6.61,MW,gcmt
12942346,2008,2,25,21,2,18,99.809,-2.273,30.0,6.72,MW,gcmt
10542572,2008,2,26,18,18,27,100.929,-3.928,20.0,5.93,MW,gcmt
13479583,2008,3,3,2,37,28,99.852,-2.135,30.6,6.16,MW,gcmt
13482488,2008,3,6,1,21,59,128.254,2.548,134.6,5.86,MW,gcmt
13482561,2008,3,6,3,36,14,99.734,-2.23,40.2,5.27,MW,gcmt
13486771,2008,3,11,23,45,54,100.613,-3.81,17.2,4.97,MW,gcmt
13487124,2008,3,12,11,51,8,95.593,2.78,25.0,6.01,MW,
13488510,2008,3,14,9,59,1,141.691,-3.083,30.9,5.17,MW,gcmt
13490316,2008,3,16,23,5,27,100.958,-2.845,55.5,5.09,MW,gcmt
13492094,2008,3,19,11,55,53,155.294,-6.932,27.0,5.4,MW,gcmt
13498997,2008,3,29,1,53,41,126.304,1.005,41.6,5.25,MW,gcmt
13499482,2008,3,29,17,30,51,95.313,2.923,27.1,6.34,MW,gcmt
13500363,2008,3,30,22,12,49,98.206,0.037,34.8,5.19,MW,gcmt
10822811,2008,4,1,2,37,12,126.387,1.604,64.1,5.34,MW,gcmt
13346277,2008,4,2,8,48,47,102.605,-4.381,56.0,5.67,MW,gcmt
13224046,2008,4,2,19,10,19,129.167,-7.142,185.6,5.68,MW,gcmt
10875559,2008,4,16,8,11,33,126.173,0.848,15.0,5.69,MW,gcmt
12942553,2008,4,19,3,12,25,125.72,-7.809,15.0,6.08,MW,gcmt
10882152,2008,4,19,10,21,14,125.678,-7.877,23.1,5.94,MW,gcmt
10900829,2008,4,19,14,53,41,125.673,-7.875,15.0,5.4,MW,gcmt
10900831,2008,4,19,16,50,46,125.71,-7.917,17.3,5.04,MW,gcmt
10900833,2008,4,19,18,51,18,125.681,-7.984,16.8,5.09,MW,gcmt
10882156,2008,4,20,13,1,22,125.734,-7.881,15.0,5.6,MW,gcmt
10909778,2008,4,23,14,5,43,131.507,-3.898,14.3,5.49,MW,gcmt
12948644,2008,4,26,23,34,50,164.306,-49.058,15.0,5.94,MW,gcmt
10910629,2008,4,27,1,16,12,101.301,-3.3,48.9,5.2,MW,gcmt
12948722,2008,4,29,19,10,2,127.56,-6.088,410.0,5.93,MW,gcmt
11264231,2008,4,30,8,2,8,121.808,-8.029,21.2,4.96,MW,gcmt
10910648,2008,5,3,3,53,35,101.306,-2.982,54.6,5.35,MW,gcmt
12948815,2008,5,3,19,1,46,155.11,-6.675,36.3,5.71,MW,gcmt
10925369,2008,5,13,10,29,20,95.102,4.687,51.9,5.43,MW,gcmt
10947766,2008,5,18,6,26,42,118.193,4.641,15.0,5.02,MW,gcmt
12949433,2008,5,18,12,17,23,101.361,-3.151,32.0,5.71,MW,gcmt
11085508,2008,5,19,5,40,43,130.621,-7.216,71.9,5.09,MW,gcmt
13229035,2008,5,19,14,26,46,99.069,1.644,16.7,6.02,MW,gcmt
13229037,2008,5,19,14,49,19,99.096,1.71,20.1,5.27,MW,gcmt
10941538,2008,5,20,17,8,0,101.414,-3.194,51.9,5.58,MW,gcmt
10954513,2008,5,21,1,30,21,150.912,-10.017,15.0,5.19,MW,gcmt
10954515,2008,5,21,2,45,49,150.981,-9.987,15.0,5.38,MW,gcmt
12696659,2008,5,21,22,22,57,101.197,-4.226,29.8,5.5,MW,gcmt
10943973,2008,5,21,23,23,10,101.043,-4.428,31.0,5.18,MW,gcmt
13229574,2008,5,23,22,50,36,129.588,-6.994,125.0,5.76,MW,gcmt
12949707,2008,5,24,13,24,7,155.986,-7.19,43.8,5.9,MW,gcmt
10980364,2008,5,29,14,11,14,142.31,-3.26,16.1,5.01,MW,gcmt
10955777,2008,6,1,9,42,32,129.609,-4.623,15.0,5.37,MW,gcmt
10955778,2008,6,1,10,33,28,129.609,-4.591,15.6,5.44,MW,gcmt
10955782,2008,6,1,22,55,34,129.623,-4.538,15.0,5.08,MW,gcmt
10969891,2008,6,3,10,15,50,97.74,0.33,32.4,5.3,MW,gcmt
12950144,2008,6,3,16,20,50,161.47,-10.452,84.0,6.23,MW,gcmt
12950143,2008,6,3,17,31,33,120.203,-8.164,17.5,5.89,MW,gcmt
12950141,2008,6,3,21,3,48,120.257,-8.114,17.5,5.76,MW,gcmt
12950140,2008,6,3,22,4,28,120.223,-8.063,17.5,6.0,MW,gcmt
10969915,2008,6,3,22,49,56,99.923,-2.046,33.9,5.16,MW,gcmt
10972801,2008,6,3,23,43,28,120.148,-8.16,21.6,5.07,MW,gcmt
10969919,2008,6,4,1,25,21,122.742,-0.52,21.8,5.27,MW,gcmt
10969929,2008,6,4,11,49,50,140.053,-2.496,18.9,5.05,MW,gcmt
11685476,2008,6,6,13,42,48,127.889,-7.563,122.0,5.97,MW,gcmt
10972346,2008,6,7,22,3,19,120.42,-8.146,18.4,5.29,MW,gcmt
